age,attrition,businesstravel,department,distancefromhome,education,educationfield,environmentsatisfaction,gender,jobinvolvement,joblevel,jobrole,jobsatisfaction,maritalstatus,monthlyincome,numcompaniesworked,overtime,percentsalaryhike,performancerating,relationshipsatisfaction,stockoptionlevel,totalworkingyears,trainingtimeslastyear,worklifebalance,yearsatcompany,yearsincurrentrole,yearssincelastpromotion,yearswithcurrmanager
48,0,travel_rarely,research & development,4,4,life sciences,3,male,2,3,healthcare representative,3,single,10999,7,no,14,3,2,0,27,3,3,15,11,4,8
41,0,travel_rarely,research & development,7,2,medical,4,female,3,2,manufacturing director,3,single,5003,6,no,14,3,2,0,8,6,3,2,2,2,1
39,0,travel_rarely,research & development,1,1,life sciences,4,female,2,4,manufacturing director,4,married,12742,1,no,16,3,3,1,21,3,3,21,6,11,8
27,0,travel_rarely,research & development,2,4,life sciences,1,female,3,2,manufacturing director,4,married,4227,0,no,18,3,2,1,4,2,3,3,2,2,2
35,0,travel_rarely,research & development,10,3,other,2,male,3,1,laboratory technician,4,divorced,3917,1,no,20,4,1,1,3,4,2,3,2,1,2
42,0,travel_rarely,sales,5,2,marketing,4,male,3,5,manager,3,married,18303,6,no,13,3,2,0,21,3,4,1,0,0,0
50,0,travel_rarely,research & development,9,3,life sciences,1,male,3,1,laboratory technician,4,married,2380,4,no,18,3,2,0,8,5,3,1,0,0,0
59,0,travel_rarely,research & development,2,3,life sciences,3,female,2,4,manufacturing director,4,single,13726,3,yes,13,3,1,0,30,4,3,5,3,4,3
37,1,travel_rarely,research & development,11,2,medical,1,female,1,2,healthcare representative,2,married,4777,5,no,15,3,1,0,15,2,1,1,0,0,0
55,0,travel_frequently,research & development,18,4,medical,3,male,3,2,healthcare representative,2,married,6385,3,yes,14,3,4,2,17,3,3,8,7,6,7
41,0,non-travel,research & development,7,1,life sciences,2,female,1,5,research director,3,divorced,19973,1,no,22,4,2,2,21,3,3,21,16,5,10
38,0,travel_rarely,sales,3,4,life sciences,2,male,3,2,sales executive,4,single,6861,8,yes,12,3,3,0,19,1,3,1,0,0,0
26,1,non-travel,sales,29,2,medical,2,male,1,2,sales executive,1,single,4969,8,no,18,3,4,0,7,6,3,2,2,2,2
52,1,travel_rarely,sales,2,1,marketing,1,female,1,5,manager,4,married,19845,1,no,15,3,4,1,33,3,3,32,14,6,9
44,0,travel_rarely,sales,28,3,medical,4,female,4,4,sales executive,4,married,13320,3,yes,18,3,3,1,23,2,3,12,11,11,11
50,0,non-travel,sales,1,3,life sciences,4,female,3,2,sales executive,3,married,6347,0,no,12,3,1,1,19,3,3,18,7,0,13
36,1,travel_rarely,research & development,16,4,life sciences,3,female,4,1,laboratory technician,1,single,2743,1,no,16,3,3,0,18,1,3,17,13,15,14
39,0,travel_frequently,research & development,22,3,medical,4,female,3,3,manufacturing director,1,single,10880,1,yes,13,3,3,0,21,2,3,21,6,2,8
33,0,non-travel,sales,8,1,life sciences,2,female,2,1,sales representative,4,single,2342,0,no,19,3,4,0,3,2,2,2,2,2,2
45,0,travel_rarely,sales,11,2,life sciences,4,female,3,4,manager,4,married,17650,3,no,13,3,2,1,26,4,4,9,3,1,1
32,0,non-travel,research & development,29,4,medical,4,female,3,1,laboratory technician,3,single,4025,9,no,12,3,2,0,10,2,3,8,7,7,7
34,0,travel_rarely,sales,1,4,marketing,2,male,4,2,sales executive,4,divorced,9725,0,no,11,3,4,1,16,2,2,15,1,0,9
59,0,travel_rarely,sales,1,2,technical degree,2,male,3,3,manager,4,married,11904,3,yes,14,3,3,1,14,1,1,6,4,0,4
45,0,travel_rarely,human resources,24,4,medical,2,male,3,1,human resources,2,single,2177,1,no,16,3,1,0,6,3,3,6,3,0,4
53,0,travel_frequently,sales,2,3,marketing,3,female,2,3,sales executive,2,married,7525,2,no,12,3,1,1,30,2,3,15,7,6,12
36,1,travel_rarely,research & development,15,3,other,1,male,3,2,laboratory technician,3,divorced,4834,7,no,14,3,2,1,9,3,2,1,0,0,0
26,1,travel_frequently,research & development,2,3,life sciences,1,male,3,1,research scientist,1,married,2042,6,yes,14,3,2,1,6,2,3,3,2,1,2
34,0,travel_rarely,sales,10,4,life sciences,3,female,3,1,sales representative,3,married,2220,1,yes,19,3,4,1,1,2,3,1,1,0,0
28,0,travel_rarely,sales,10,1,medical,4,male,3,1,sales representative,2,married,1052,1,no,22,4,2,0,1,5,3,1,0,0,0
38,0,travel_frequently,research & development,3,4,other,3,male,3,1,research scientist,3,married,2821,3,no,16,3,1,1,8,2,3,2,2,2,2
50,0,travel_rarely,research & development,2,4,medical,2,male,3,5,research director,3,married,19237,2,yes,11,3,4,1,29,2,2,8,1,7,7
37,0,travel_rarely,research & development,3,3,other,4,female,3,2,healthcare representative,2,single,4107,3,no,15,3,1,0,8,3,2,4,3,0,1
40,0,travel_rarely,sales,26,3,marketing,3,male,3,2,sales executive,1,married,8396,1,no,14,3,2,1,8,3,2,7,7,7,5
26,0,travel_frequently,research & development,1,1,medical,1,female,2,1,research scientist,3,divorced,2007,1,no,13,3,3,2,5,5,3,5,3,1,3
46,0,travel_rarely,research & development,1,4,medical,4,male,3,5,research director,4,divorced,19627,9,no,17,3,4,2,23,0,3,2,2,2,2
54,0,travel_rarely,sales,2,4,life sciences,3,female,2,3,sales executive,3,married,10686,6,no,11,3,2,1,13,4,3,9,4,7,0
56,0,travel_frequently,research & development,9,3,medical,1,female,3,1,research scientist,3,married,2942,2,no,19,3,2,1,18,4,3,5,4,0,3
36,0,travel_rarely,research & development,12,5,medical,4,female,2,3,manufacturing director,4,single,8858,0,no,11,3,2,0,15,2,2,14,8,7,8
55,0,non-travel,research & development,2,1,medical,3,male,2,4,manager,1,single,16756,7,no,15,3,2,0,31,3,4,9,7,6,2
43,0,travel_rarely,sales,25,3,medical,3,male,2,3,sales executive,4,divorced,10798,5,no,13,3,3,1,18,5,3,1,0,0,0
20,1,travel_frequently,sales,9,3,marketing,4,female,3,1,sales representative,4,single,2323,1,yes,14,3,2,0,2,3,3,2,2,0,2
21,1,travel_rarely,research & development,10,3,life sciences,3,female,2,1,laboratory technician,1,single,1416,1,no,13,3,1,0,1,6,2,1,0,1,0
46,0,travel_rarely,research & development,8,4,life sciences,4,female,2,2,research scientist,1,divorced,4615,8,yes,23,4,1,3,19,2,3,16,13,1,7
51,1,travel_rarely,research & development,4,4,life sciences,1,male,3,1,research scientist,3,married,2461,9,yes,12,3,3,3,18,2,4,10,0,2,7
28,1,non-travel,research & development,24,2,technical degree,2,male,2,3,healthcare representative,1,single,8722,1,no,12,3,1,0,10,2,2,10,7,1,9
26,0,travel_rarely,research & development,1,2,medical,1,male,2,1,laboratory technician,1,married,3955,1,no,16,3,1,2,6,2,3,5,3,1,3
30,0,travel_rarely,research & development,20,3,other,3,male,3,2,manufacturing director,1,married,9957,0,no,15,3,3,1,7,1,2,6,2,0,2
41,0,travel_rarely,research & development,7,2,technical degree,2,female,4,1,research scientist,3,married,3376,1,no,13,3,3,0,10,3,3,10,6,0,8
38,0,travel_rarely,research & development,17,1,life sciences,3,female,2,3,healthcare representative,3,married,8823,0,no,18,3,1,1,20,4,2,19,9,1,9
40,0,travel_rarely,research & development,20,4,technical degree,1,male,3,3,healthcare representative,4,married,10322,4,no,20,4,4,1,14,6,3,11,10,11,1
27,0,non-travel,research & development,8,5,life sciences,1,male,1,1,laboratory technician,3,married,4621,1,no,19,3,4,3,3,4,3,3,2,1,2
55,0,travel_frequently,research & development,2,1,life sciences,4,male,3,3,manufacturing director,2,married,10976,3,no,18,3,2,1,23,4,3,3,2,1,2
28,0,travel_rarely,research & development,10,3,other,3,female,3,2,research scientist,3,single,3660,3,no,13,3,4,0,10,4,4,8,7,1,7
44,1,travel_rarely,human resources,1,2,medical,2,male,2,3,human resources,1,married,10482,9,no,14,3,4,1,24,1,3,20,6,3,6
33,0,travel_rarely,research & development,5,3,life sciences,4,male,2,3,healthcare representative,4,divorced,7119,4,no,15,3,3,1,9,2,3,3,2,1,2
35,1,travel_rarely,sales,4,3,technical degree,4,male,3,3,sales executive,1,single,9582,0,yes,22,4,1,0,9,2,3,8,7,4,7
33,1,travel_frequently,research & development,29,4,medical,1,female,2,2,research scientist,3,single,4508,1,no,22,4,2,0,14,4,3,13,7,3,8
28,0,travel_rarely,research & development,15,2,life sciences,1,male,3,1,laboratory technician,3,divorced,2207,1,no,16,3,4,1,4,5,2,4,2,2,2
34,0,travel_frequently,research & development,3,1,life sciences,1,male,3,2,healthcare representative,4,single,7756,0,no,17,3,3,0,7,1,2,6,2,0,4
37,0,travel_rarely,sales,10,4,life sciences,4,female,2,2,sales executive,4,divorced,6694,2,yes,14,3,3,3,8,5,3,1,0,0,0
25,1,travel_rarely,research & development,4,1,technical degree,4,male,3,1,laboratory technician,4,married,3691,1,yes,15,3,2,1,7,3,4,7,7,5,6
26,1,travel_rarely,research & development,21,3,medical,1,male,3,1,laboratory technician,3,divorced,2377,1,no,20,4,3,1,1,0,2,1,1,0,0
33,1,travel_rarely,research & development,25,3,medical,1,male,2,1,research scientist,2,single,2313,4,yes,20,4,2,0,5,0,3,2,2,2,2
42,0,travel_rarely,research & development,2,2,medical,4,male,3,4,manager,1,married,17665,0,no,17,3,4,1,23,3,3,22,6,13,7
28,1,travel_frequently,research & development,1,3,medical,1,male,2,1,laboratory technician,2,divorced,2596,1,no,15,3,1,2,1,2,3,1,0,0,0
50,1,travel_frequently,sales,1,4,other,4,male,3,2,sales executive,3,single,4728,3,yes,14,3,4,0,5,4,3,0,0,0,0
33,0,travel_frequently,sales,7,3,life sciences,4,female,3,2,sales executive,2,married,4302,0,no,17,3,3,1,4,3,3,3,2,0,2
34,0,non-travel,research & development,3,4,life sciences,3,male,2,1,research scientist,4,married,2979,3,no,17,3,4,3,6,2,3,0,0,0,0
48,0,non-travel,research & development,1,4,medical,1,male,4,4,manager,4,single,16885,2,no,22,4,3,0,27,3,2,5,4,2,1
45,0,non-travel,sales,9,4,life sciences,2,female,2,2,sales executive,3,married,5593,1,no,13,3,4,1,15,2,3,15,10,4,12
52,0,travel_rarely,research & development,7,4,life sciences,2,male,3,3,healthcare representative,2,single,10445,7,no,19,3,4,0,18,4,3,8,6,4,0
38,0,travel_rarely,sales,10,4,marketing,3,male,2,3,sales executive,3,divorced,8740,0,yes,14,3,2,2,9,2,3,8,7,2,7
29,0,travel_rarely,research & development,28,4,life sciences,3,female,3,1,research scientist,4,divorced,2514,4,no,22,4,1,1,11,1,3,7,5,1,7
28,0,travel_rarely,research & development,3,3,medical,4,female,3,3,manufacturing director,2,divorced,7655,0,no,17,3,2,3,10,3,2,9,7,1,7
46,0,travel_rarely,sales,3,1,marketing,1,male,3,4,manager,3,married,17465,3,no,12,3,4,1,23,3,3,12,9,4,9
38,0,travel_rarely,sales,2,2,marketing,4,male,3,3,sales executive,2,single,7351,7,no,16,3,3,0,10,2,3,1,0,0,0
43,0,travel_frequently,research & development,27,3,life sciences,3,female,3,3,manufacturing director,1,married,10820,8,no,11,3,3,1,18,1,3,8,7,0,1
39,1,travel_frequently,research & development,2,3,life sciences,1,male,3,4,healthcare representative,4,divorced,12169,7,no,11,3,4,3,21,4,3,18,7,11,5
40,0,travel_rarely,research & development,14,3,medical,3,male,2,5,research director,3,single,19626,1,no,14,3,1,0,21,2,4,20,7,4,9
21,0,travel_rarely,research & development,1,1,technical degree,4,female,2,1,research scientist,2,single,2070,1,yes,11,3,3,0,2,6,4,2,2,2,2
39,0,non-travel,research & development,9,3,life sciences,3,male,3,2,laboratory technician,2,single,6782,9,no,15,3,3,0,9,2,2,5,4,0,3
36,0,non-travel,research & development,18,4,life sciences,1,male,3,2,manufacturing director,4,single,7779,2,no,20,4,1,0,18,0,3,11,9,0,9
31,0,travel_frequently,sales,20,3,life sciences,3,male,4,1,sales representative,4,married,2791,0,no,12,3,1,1,3,4,3,2,2,2,2
28,0,travel_rarely,research & development,2,1,life sciences,1,male,2,1,research scientist,2,married,3201,0,no,17,3,1,0,6,2,1,5,3,0,4
35,0,travel_frequently,sales,11,2,marketing,4,male,3,2,sales executive,4,divorced,4968,1,no,11,3,4,1,5,3,3,5,2,0,2
49,0,travel_rarely,sales,8,4,technical degree,4,male,2,4,sales executive,2,married,13120,6,no,17,3,2,1,22,3,3,9,8,2,3
34,0,travel_frequently,research & development,2,2,life sciences,4,male,3,2,manufacturing director,3,single,4033,2,no,11,3,4,0,5,3,2,3,2,0,2
29,0,travel_frequently,research & development,10,3,life sciences,4,female,3,1,research scientist,2,divorced,3291,0,no,14,3,4,2,8,2,2,7,5,1,1
42,0,travel_rarely,research & development,29,3,medical,2,male,1,2,laboratory technician,4,single,4272,4,no,19,3,1,0,16,3,3,1,0,0,0
29,0,travel_rarely,research & development,8,1,medical,2,male,2,2,manufacturing director,4,married,5056,1,yes,15,3,3,1,10,2,2,10,7,1,2
38,0,travel_rarely,human resources,1,3,human resources,3,male,4,1,human resources,3,married,2844,1,no,13,3,4,1,7,2,4,7,6,5,0
28,0,travel_frequently,research & development,6,3,life sciences,3,male,2,1,research scientist,3,divorced,2703,1,yes,14,3,4,1,3,2,3,3,1,0,2
18,1,non-travel,research & development,8,1,medical,3,male,3,1,laboratory technician,3,single,1904,1,no,12,3,4,0,0,0,3,0,0,0,0
33,1,travel_rarely,sales,9,4,marketing,1,female,3,2,sales executive,1,single,8224,0,yes,17,3,1,0,6,3,3,5,2,0,3
41,0,travel_rarely,research & development,12,4,life sciences,2,male,3,1,laboratory technician,4,married,4766,3,yes,11,3,1,1,6,4,3,1,0,0,0
31,1,travel_frequently,research & development,15,3,medical,3,male,3,1,laboratory technician,3,married,2610,1,no,12,3,3,1,2,5,2,2,2,2,2
37,0,travel_rarely,research & development,25,2,medical,3,female,2,2,healthcare representative,4,divorced,5731,7,no,13,3,3,2,9,2,3,6,2,1,3
27,0,travel_rarely,research & development,6,3,life sciences,4,male,2,1,research scientist,3,married,2539,1,no,13,3,3,1,4,0,3,4,2,2,2
34,0,travel_rarely,sales,9,1,life sciences,2,female,3,2,sales executive,3,married,5714,1,no,20,4,1,0,6,3,2,6,5,1,3
35,0,travel_rarely,human resources,8,4,technical degree,3,male,3,1,human resources,3,single,4323,1,no,17,3,2,0,6,2,1,5,4,1,4
29,1,travel_rarely,sales,23,1,life sciences,4,female,2,3,sales executive,1,married,7336,1,no,13,3,1,1,11,3,1,11,8,3,10
40,0,travel_frequently,research & development,9,4,medical,2,female,3,3,research director,3,single,13499,9,no,17,3,3,0,20,3,2,18,7,2,13
42,1,travel_frequently,sales,12,3,life sciences,3,male,3,4,sales executive,1,single,13758,0,yes,12,3,2,0,22,2,2,21,9,13,14
42,0,travel_rarely,sales,4,4,marketing,2,male,3,2,sales executive,1,single,5155,7,no,13,3,4,0,9,3,4,6,4,1,5
35,0,travel_rarely,research & development,1,4,medical,4,male,2,1,laboratory technician,3,married,2258,6,no,12,3,2,1,10,2,3,8,0,1,7
24,0,travel_rarely,research & development,24,3,medical,4,male,3,1,laboratory technician,2,single,3597,8,no,22,4,4,0,6,2,3,4,3,1,2
28,1,travel_rarely,research & development,12,1,life sciences,3,female,3,1,laboratory technician,4,married,2515,1,yes,11,3,4,0,1,4,2,1,1,0,0
26,0,travel_rarely,research & development,3,4,medical,1,male,4,1,laboratory technician,4,married,4420,1,no,22,4,2,1,8,2,3,8,7,0,7
30,0,travel_rarely,sales,10,3,marketing,3,male,2,2,sales executive,3,married,6578,1,no,18,3,1,1,10,3,3,10,3,1,4
40,0,travel_frequently,research & development,26,2,medical,3,female,2,2,research scientist,4,married,4422,3,yes,13,3,4,1,16,3,1,1,1,0,0
35,0,travel_rarely,research & development,2,3,life sciences,3,male,2,3,manufacturing director,2,divorced,10274,2,no,18,3,2,1,15,2,4,7,7,6,4
34,0,travel_frequently,research & development,1,3,medical,4,male,2,2,healthcare representative,1,single,5343,0,no,20,4,3,0,14,3,3,13,9,4,9
35,0,travel_frequently,research & development,4,4,other,4,male,2,1,laboratory technician,4,married,2376,1,no,13,3,2,1,2,2,4,2,2,2,2
43,1,travel_rarely,sales,9,3,marketing,1,female,1,2,sales executive,3,single,5346,8,no,13,3,2,0,7,2,2,4,3,1,3
32,0,non-travel,sales,2,1,life sciences,3,female,3,1,sales representative,1,divorced,2827,1,no,12,3,3,3,1,3,3,1,0,0,0
56,0,travel_rarely,research & development,4,4,technical degree,4,female,3,5,manager,1,divorced,19943,4,no,13,3,4,1,28,2,3,5,2,4,2
29,0,travel_rarely,research & development,6,1,medical,2,female,3,1,laboratory technician,4,married,3131,1,no,13,3,1,1,10,5,3,10,8,0,8
19,0,travel_rarely,research & development,9,2,life sciences,3,male,3,1,research scientist,1,single,2552,1,no,25,4,3,0,1,4,3,1,1,0,0
45,0,travel_rarely,research & development,7,3,medical,1,female,3,1,research scientist,3,married,4477,4,yes,19,3,3,1,7,2,2,3,2,0,2
37,0,travel_rarely,research & development,1,3,life sciences,4,female,2,2,manufacturing director,4,married,6474,1,no,13,3,2,1,14,2,2,14,8,3,11
20,0,travel_rarely,research & development,3,3,life sciences,1,male,2,1,laboratory technician,3,single,3033,1,no,12,3,1,0,2,2,2,2,2,1,2
44,1,travel_rarely,research & development,10,4,life sciences,3,male,3,1,research scientist,3,single,2936,1,yes,11,3,3,0,6,4,3,6,4,0,2
53,0,travel_rarely,research & development,7,2,medical,4,female,3,5,manager,3,divorced,18606,3,no,18,3,2,1,26,6,3,7,7,4,7
29,0,travel_rarely,research & development,15,1,life sciences,2,female,1,1,research scientist,4,married,2168,0,yes,18,3,1,1,6,2,2,5,4,1,3
22,1,travel_frequently,research & development,3,4,life sciences,3,male,2,1,research scientist,4,married,2853,0,yes,11,3,2,1,1,5,3,0,0,0,0
46,0,travel_rarely,sales,2,3,marketing,3,female,3,4,manager,1,married,17048,8,no,23,4,1,0,28,2,3,26,15,15,9
44,0,non-travel,research & development,17,3,life sciences,4,male,1,1,research scientist,3,single,2290,2,no,13,3,4,0,6,3,3,0,0,0,0
33,0,travel_rarely,human resources,2,3,human resources,2,male,3,1,human resources,3,married,3600,1,no,13,3,4,1,5,2,3,5,4,1,4
41,1,non-travel,research & development,5,2,life sciences,1,male,2,1,research scientist,1,divorced,2107,6,no,17,3,1,1,5,2,1,1,0,0,0
30,0,travel_rarely,sales,29,4,life sciences,3,male,3,2,sales executive,1,divorced,4115,8,no,19,3,3,3,8,3,3,4,3,0,3
40,0,travel_frequently,sales,2,4,medical,2,male,3,2,sales executive,2,married,4327,5,no,12,3,4,3,5,2,3,0,0,0,0
50,0,travel_frequently,research & development,2,3,medical,4,female,3,4,manager,1,married,17856,2,no,22,4,3,1,32,3,3,2,2,2,2
28,0,travel_rarely,research & development,19,4,medical,4,male,2,1,laboratory technician,1,married,3196,1,no,12,3,3,3,6,2,3,6,5,3,3
46,0,travel_rarely,research & development,15,2,life sciences,4,male,3,5,research director,2,married,19081,5,no,11,3,1,1,25,2,3,4,2,0,3
35,0,travel_rarely,sales,17,4,life sciences,3,male,3,2,sales executive,1,married,8966,3,yes,15,3,4,3,15,2,3,7,7,1,7
24,1,travel_rarely,research & development,17,2,life sciences,4,female,3,1,laboratory technician,2,married,2210,1,no,13,3,1,1,1,3,1,1,0,0,0
33,0,travel_frequently,sales,25,3,medical,2,female,3,2,sales executive,3,married,4539,1,no,12,3,1,1,10,3,2,10,7,0,1
36,0,travel_rarely,research & development,6,4,life sciences,3,male,1,1,laboratory technician,3,divorced,2741,1,no,14,3,3,1,7,4,3,7,7,1,7
30,0,travel_rarely,research & development,7,4,life sciences,3,male,3,2,laboratory technician,3,divorced,3491,1,no,13,3,1,3,10,4,2,10,7,8,9
44,0,travel_rarely,research & development,29,4,other,4,male,3,2,research scientist,4,single,4541,1,no,25,4,2,0,20,3,3,20,11,13,17
20,0,travel_rarely,sales,21,3,marketing,3,male,4,1,sales representative,4,single,2678,1,no,17,3,4,0,2,2,3,2,1,2,2
46,0,travel_rarely,research & development,2,4,technical degree,4,male,3,2,manufacturing director,4,divorced,7379,2,no,11,3,3,1,12,3,2,6,3,1,4
42,0,non-travel,human resources,2,5,medical,4,male,4,2,human resources,1,married,6272,7,no,16,3,1,1,10,3,4,4,3,0,3
60,0,travel_rarely,sales,7,4,marketing,2,male,4,2,sales executive,4,divorced,5220,0,yes,18,3,2,1,12,3,3,11,7,1,9
32,0,travel_frequently,research & development,13,3,other,3,female,2,1,laboratory technician,2,married,2743,1,no,20,4,3,1,2,2,3,2,2,2,2
32,0,travel_frequently,research & development,2,2,life sciences,4,female,3,2,research scientist,3,single,4998,4,yes,14,3,4,0,10,2,3,8,7,0,7
36,0,travel_rarely,research & development,1,3,technical degree,3,female,1,3,manufacturing director,1,divorced,10252,2,yes,21,4,3,1,17,2,3,7,7,7,7
33,0,travel_rarely,research & development,9,3,medical,1,male,3,1,research scientist,4,married,2781,0,no,13,3,2,1,15,5,3,14,10,4,10
40,0,travel_rarely,sales,10,3,technical degree,2,female,2,2,sales executive,2,divorced,6852,7,no,12,3,2,1,7,2,4,5,1,1,3
25,0,travel_rarely,sales,10,4,life sciences,3,male,3,2,sales executive,4,single,4950,0,no,14,3,2,0,5,4,3,4,3,1,1
30,0,travel_rarely,research & development,1,3,medical,4,male,3,1,research scientist,2,married,3579,0,yes,21,4,1,1,12,2,3,11,9,5,7
42,0,travel_frequently,research & development,26,5,medical,1,female,3,3,research director,1,married,13191,3,yes,17,3,3,0,20,6,3,1,0,0,0
35,0,non-travel,sales,8,2,marketing,3,female,2,3,sales executive,4,married,10377,4,yes,11,3,2,1,16,6,2,13,2,4,12
27,0,travel_rarely,research & development,14,3,life sciences,1,male,3,1,research scientist,1,married,2235,1,yes,14,3,4,2,9,3,2,9,7,6,8
54,0,travel_frequently,research & development,1,4,life sciences,4,female,3,3,manufacturing director,3,divorced,10502,7,no,17,3,1,1,33,2,1,5,4,1,4
44,0,travel_rarely,research & development,2,1,life sciences,1,female,4,1,research scientist,4,married,2011,1,no,13,3,4,1,10,5,3,10,5,7,7
19,1,non-travel,research & development,10,3,medical,1,female,2,1,research scientist,2,single,1859,1,yes,25,4,2,0,1,2,4,1,1,0,0
29,0,travel_rarely,research & development,1,3,life sciences,1,female,3,1,research scientist,4,divorced,3760,1,no,15,3,1,3,3,5,3,3,2,1,2
54,0,travel_rarely,research & development,3,3,life sciences,4,male,3,4,research director,4,married,17779,3,no,14,3,1,0,36,2,3,10,9,0,9
31,0,travel_rarely,research & development,11,2,medical,3,male,3,2,healthcare representative,1,married,6833,1,yes,12,3,4,0,6,2,2,6,5,0,1
31,0,travel_rarely,research & development,24,3,medical,3,female,2,2,healthcare representative,1,single,6812,1,no,19,3,2,0,10,2,3,10,9,1,8
59,0,travel_rarely,sales,3,3,life sciences,3,female,2,2,sales executive,4,single,5171,5,no,17,3,4,0,13,2,3,6,1,0,5
43,0,travel_rarely,research & development,3,3,life sciences,3,male,1,5,research director,4,married,19740,3,no,14,3,2,1,25,2,3,8,7,0,7
49,0,travel_rarely,research & development,4,2,medical,1,male,2,5,manager,3,married,18711,2,no,13,3,3,1,23,2,4,1,0,0,0
36,0,travel_frequently,research & development,3,3,technical degree,3,male,3,1,research scientist,2,married,3692,1,no,12,3,3,0,12,2,2,11,10,0,7
48,0,travel_rarely,research & development,2,2,technical degree,4,male,4,1,laboratory technician,2,single,2559,5,no,11,3,3,0,7,4,2,1,0,0,0
27,0,travel_rarely,research & development,4,2,life sciences,1,male,3,1,research scientist,3,divorced,2517,1,no,11,3,2,3,5,2,3,5,3,0,3
29,0,travel_rarely,research & development,7,3,life sciences,3,male,3,2,healthcare representative,4,divorced,6623,1,yes,11,3,2,2,6,2,3,6,0,1,0
48,0,travel_rarely,research & development,1,3,life sciences,4,male,2,5,research director,4,single,18265,6,no,12,3,3,0,25,3,4,1,0,0,0
29,0,travel_rarely,research & development,1,3,life sciences,4,female,2,4,research director,4,divorced,16124,3,no,14,3,2,2,9,2,2,7,7,1,7
34,0,travel_rarely,research & development,20,3,technical degree,3,female,4,1,research scientist,3,married,2585,0,no,17,3,4,0,2,5,2,1,0,0,0
44,0,travel_rarely,sales,5,3,marketing,2,male,3,5,manager,2,married,18213,7,no,11,3,3,1,26,5,3,22,9,3,10
33,0,travel_rarely,sales,10,5,marketing,4,male,4,3,sales executive,3,divorced,8380,0,yes,14,3,4,2,10,3,3,9,8,0,8
19,0,travel_rarely,research & development,25,3,life sciences,2,female,4,1,research scientist,4,single,2994,1,yes,12,3,4,0,1,2,3,1,0,0,1
23,0,travel_rarely,research & development,1,2,life sciences,4,male,3,1,research scientist,3,married,1223,1,no,22,4,4,1,1,2,3,1,0,0,1
25,1,travel_frequently,sales,24,1,life sciences,3,male,1,1,sales representative,4,single,1118,1,yes,14,3,4,0,1,4,3,1,0,1,0
26,0,travel_rarely,research & development,4,2,life sciences,3,male,3,1,research scientist,4,single,2875,1,yes,20,4,2,0,8,2,2,8,5,2,2
45,1,travel_rarely,sales,2,3,marketing,1,female,1,5,manager,2,single,18824,2,yes,16,3,1,0,26,2,3,24,10,1,11
55,0,non-travel,research & development,8,1,medical,4,male,2,4,healthcare representative,2,divorced,13577,1,yes,15,3,4,1,34,3,3,33,9,15,0
21,1,travel_frequently,research & development,10,2,life sciences,1,female,2,1,laboratory technician,3,single,2625,1,no,20,4,3,0,2,2,1,2,2,2,2
46,0,travel_rarely,sales,4,2,marketing,4,female,2,5,manager,2,married,18789,2,no,14,3,3,1,26,2,3,11,4,0,8
34,0,travel_rarely,sales,2,3,marketing,3,female,3,2,sales executive,1,single,4538,0,yes,12,3,4,0,4,3,3,3,2,0,2
51,0,travel_frequently,sales,9,3,life sciences,4,male,3,5,manager,2,divorced,19847,4,yes,24,4,1,1,31,5,2,29,10,11,10
59,0,travel_rarely,research & development,18,4,medical,4,male,3,3,manufacturing director,4,single,10512,6,no,12,3,4,0,25,6,2,9,7,5,4
34,0,travel_frequently,research & development,19,3,medical,3,female,3,2,laboratory technician,2,divorced,4444,4,no,13,3,3,2,15,2,4,11,8,5,10
28,0,travel_frequently,research & development,1,4,medical,4,male,3,1,laboratory technician,3,single,2154,0,yes,11,3,3,0,5,2,2,4,2,0,2
44,0,travel_rarely,research & development,4,2,life sciences,3,male,4,5,manager,1,divorced,19190,1,no,14,3,4,2,26,4,2,25,9,14,13
34,0,travel_frequently,human resources,11,3,life sciences,3,male,2,2,human resources,2,married,4490,4,no,11,3,4,2,14,5,4,10,9,1,8
35,0,travel_rarely,research & development,6,1,life sciences,3,male,3,1,research scientist,3,married,3506,0,yes,14,3,4,0,4,3,3,3,2,2,2
42,0,travel_rarely,research & development,7,4,medical,2,female,4,2,research scientist,2,married,2372,6,yes,16,3,4,0,18,2,3,1,0,0,0
43,0,travel_rarely,sales,4,4,marketing,4,female,2,3,sales executive,4,single,10231,3,no,14,3,4,0,23,3,4,21,7,15,17
36,0,travel_rarely,research & development,2,4,life sciences,3,female,3,2,manufacturing director,2,single,5410,9,yes,11,3,4,0,18,2,3,16,14,5,12
44,1,travel_rarely,research & development,15,3,medical,1,female,3,3,healthcare representative,4,married,7978,1,no,11,3,4,1,10,2,3,10,7,0,5
28,0,travel_frequently,research & development,2,3,life sciences,4,male,2,1,laboratory technician,4,married,3867,1,yes,12,3,2,1,2,2,3,2,2,2,2
51,0,travel_frequently,research & development,6,2,medical,2,female,2,1,laboratory technician,3,single,2838,0,no,14,3,2,0,8,6,2,7,0,7,7
30,0,non-travel,research & development,9,2,medical,3,female,3,2,manufacturing director,3,single,4695,7,yes,18,3,3,0,10,3,3,8,4,1,7
29,1,travel_rarely,research & development,7,3,technical degree,2,female,3,1,laboratory technician,3,divorced,3339,3,yes,13,3,1,2,10,2,3,7,7,7,7
